SentenceID,Category_UZ,Category_EN,Word,Segmented,Stem,Lemma,Feautures
155,Iqtisodiyot,Economics,natijasida,natija/sida,natija,natija,"[{'word': 'natijasida', 'stem': 'natija', 'lemma': 'natija', 'pos': 'NOUN', 'id': '173', 'affix': '(S)ida', 'affixed': 'sida', 'possession': '3', 'cases': 'Locative'}]"
155,Iqtisodiyot,Economics,oziq,oziq/,oziq,oziq,"[{'word': 'oziq', 'stem': 'oziq', 'lemma': 'oziq', 'pos': 'Undefined'}]"
155,Iqtisodiyot,Economics,ovqat,ovqat/,ovqat,ovqat,"[{'word': 'ovqat', 'stem': 'ovqat', 'lemma': 'ovqat', 'pos': 'Undefined'}]"
155,Iqtisodiyot,Economics,mahsulotlari,mahsulot/lari,mahsulot,mahsulot,"[{'word': 'mahsulotlari', 'stem': 'mahsulot', 'lemma': 'mahsulot', 'pos': 'NOUN', 'id': '14', 'affix': 'lari', 'affixed': 'lari', 'possession': '3', 'plural': True}]"
155,Iqtisodiyot,Economics,ishlab,ish/lab,ish,ish,"[{'word': 'ishlab', 'stem': 'ish', 'lemma': 'ish', 'pos': 'ADV', 'id': '1643', 'affix': 'lab', 'affixed': 'lab'}, {'word': 'ishlab', 'stem': 'ish', 'lemma': 'ish', 'pos': 'NUM', 'id': '393', 'affix': 'lab', 'affixed': 'lab'}]"
155,Iqtisodiyot,Economics,chiqarish,chiq/arish,chiq,chiq,"[{'word': 'chiqarish', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '1691', 'affix': 'Arish', 'affixed': 'arish', 'verb_voice1': 'Causative'}]"
155,Iqtisodiyot,Economics,quvvati,quvvat/i,quvvat,quvvat,"[{'word': 'quvvati', 'stem': 'quvvat', 'lemma': 'quvvat', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
155,Iqtisodiyot,Economics,ming,ming/,ming,ming,"[{'word': 'ming', 'stem': 'ming', 'lemma': 'ming', 'pos': 'NUM'}]"
155,Iqtisodiyot,Economics,tonnadan,tonna/dan,tonna,tonna,"[{'word': 'tonnadan', 'stem': 'tonna', 'lemma': 'tonna', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
155,Iqtisodiyot,Economics,oshirildi,osh/irildi,osh,osh,"[{'word': 'oshirildi', 'stem': 'osh', 'lemma': 'osh', 'pos': 'VERB', 'id': '1454', 'affix': 'Arildi', 'affixed': 'irildi', 'verb_voice1': 'Causative', 'impulsion': 'Message'}]"
155,Iqtisodiyot,Economics,deydi,de/ydi,de,de,"[{'word': 'deydi', 'stem': 'de', 'lemma': 'de', 'pos': 'VERB', 'id': '372', 'affix': 'Ydi', 'affixed': 'ydi', 'impulsion': 'Message'}]"
155,Iqtisodiyot,Economics,gulshan,gulshan/,gulshan,gulshan,"[{'word': 'gulshan', 'stem': 'gulshan', 'lemma': 'gulshan', 'pos': 'Undefined'}]"
155,Iqtisodiyot,Economics,botirova,botirova/,botirova,botirova,"[{'word': 'botirova', 'stem': 'botirova', 'lemma': 'botirova', 'pos': 'Undefined'}]"
156,Iqtisodiyot,Economics,vazirlik,vazirlik/,vazirlik,vazirlik,"[{'word': 'vazirlik', 'stem': 'vazirlik', 'lemma': 'vazirlik', 'pos': 'Undefined'}]"
156,Iqtisodiyot,Economics,vakilining,vakil/ining,vakil,vakil,"[{'word': 'vakilining', 'stem': 'vakil', 'lemma': 'vakil', 'pos': 'NOUN', 'id': '172', 'affix': '(S)ining', 'affixed': 'ining', 'possession': '3', 'cases': 'Genitive', 'singular': True}]"
156,Iqtisodiyot,Economics,soï¿½ï¿½ï¿,soï¿½ï¿½ï¿½,soï¿,soï¿,"[{'word': 'soï¿½ï¿½ï¿½zlariga', 'stem': 'soï¿½ï¿½ï¿½z', 'lemma': 'soï¿½ï¿½ï¿½z', 'pos': 'NOUN', 'id': '156', 'affix': 'lariga', 'affixed': 'lariga', 'possession': '3', 'cases': 'D"
156,Iqtisodiyot,Economics,koï¿½,koï¿½ï,koï¿½,koï¿½,"[{'word': 'koï¿½ï¿½ï¿½ra', 'stem': 'koï¿½ï¿½ï¿½ra', 'lemma': 'koï¿½ï"
156,Iqtisodiyot,Economics,import,import/,import,import,"[{'word': 'import', 'stem': 'import', 'lemma': 'import', 'pos': 'NOUN'}]"
156,Iqtisodiyot,Economics,qilingan,qil/ingan,qil,qil,"[{'word': 'qilingan', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '530', 'affix': '(i)ngan', 'affixed': 'ingan'}]"
156,Iqtisodiyot,Economics,maxsulotlarning,maxsulot/larning,maxsulot,maxsulot,"[{'word': 'maxsulotlarning', 'stem': 'maxsulot', 'lemma': 'maxsulot', 'pos': 'NOUN', 'id': '21', 'affix': 'larning', 'affixed': 'larning', 'cases': 'Genitive', 'plural': True}]"
156,Iqtisodiyot,Economics,asosiy,asosiy/,asosiy,asosiy,"[{'word': 'asosiy', 'stem': 'asosiy', 'lemma': 'asosiy', 'pos': 'Undefined'}]"
156,Iqtisodiyot,Economics,qismini,qism/ini,qism,qism,"[{'word': 'qismini', 'stem': 'qism', 'lemma': 'qism', 'pos': 'NOUN', 'id': '171', 'affix': '(S)ini', 'affixed': 'ini', 'possession': '3', 'cases': 'Accusative'}]"
156,Iqtisodiyot,Economics,quyidagilar,quyidagi/lar,quyidagi,quyidagi,"[{'word': 'quyidagilar', 'stem': 'quyidagi', 'lemma': 'quyidagi', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
156,Iqtisodiyot,Economics,tashkil,tashkil/,tashkil,tashkil,"[{'word': 'tashkil', 'stem': 'tashkil', 'lemma': 'tashkil', 'pos': 'VERB'}, {'word': 'tashkil', 'stem': 'tashki', 'lemma': 'tashki', 'pos': 'VERB', 'id': '710', 'affix': '(i)l', 'affixed': 'l', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite'}]"
156,Iqtisodiyot,Economics,etadi,et/adi,et,et,"[{'word': 'etadi', 'stem': 'et', 'lemma': 'et', 'pos': 'VERB', 'id': '372', 'affix': 'Ydi', 'affixed': 'adi', 'impulsion': 'Message'}]"
156,Iqtisodiyot,Economics,maï¿½ï¿½,maï¿½ï¿½ï,maï¿½ï¿½,maï¿½ï¿½,"[{'word': 'maï¿½ï¿½ï¿½lumot', 'stem': 'maï¿½ï¿½ï¿½lumot', 'lemma': 'maï¿½ï¿½ï¿½lumo"
156,Iqtisodiyot,Economics,oï¿½ï¿½,oï¿½ï¿½ï,oï¿½,oï¿½,"[{'word': 'oï¿½ï¿½ï¿½rnida', 'stem': 'oï¿½ï¿½ï¿½rn', 'lemma': 'oï¿½ï¿½ï¿½rn', 'pos': 'NOUN', 'id': '173', 'affix': '(S)ida', 'affixed': 'ida', 'possession': '3"
156,Iqtisodiyot,Economics,avvalroq,avval/roq,avval,avval,"[{'word': 'avvalroq', 'stem': 'avval', 'lemma': 'avval', 'pos': 'ADJ', 'id': '674', 'affix': 'roq', 'affixed': 'roq'}]"
156,Iqtisodiyot,Economics,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½zb,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½z,"[{'word': 'oï¿½ï¿½ï¿½zbekiston', 'stem': 'oï¿½ï¿½ï¿½zbekiston', 'lemma': 'oï¿½ï¿½ï¿½zbekisto"
156,Iqtisodiyot,Economics,erondan,eron/dan,eron,eron,"[{'word': 'erondan', 'stem': 'eron', 'lemma': 'eron', 'pos': 'VERB', 'id': '8', 'affix': 'dan', 'affixed': 'dan'}]"
156,Iqtisodiyot,Economics,kartoshka,kartoshka/,kartoshka,kartoshka,"[{'word': 'kartoshka', 'stem': 'kartoshka', 'lemma': 'kartoshka', 'pos': 'Undefined'}]"
156,Iqtisodiyot,Economics,import,import/,import,import,"[{'word': 'import', 'stem': 'import', 'lemma': 'import', 'pos': 'NOUN'}]"
156,Iqtisodiyot,Economics,qilishni,qil/ishni,qil,qil,"[{'word': 'qilishni', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '479', 'affix': '(i)shni', 'affixed': 'ishni'}]"
156,Iqtisodiyot,Economics,toï¿½ï¿½ï¿½x,toï¿½ï¿½ï¿½xt,toï¿½ï¿,toï¿½ï¿,"[{'word': 'toï¿½ï¿½ï¿½xtatgandi', 'stem': 'toï¿½ï¿½ï¿½xtat', 'lemma': 'toï¿½ï¿½ï¿½xtat', 'pos': 'VERB', 'id': '81', 'affix': 'Gandi', 'affixed': 'gandi', "
157,Iqtisodiyot,Economics,mazkur,mazkur/,mazkur,mazkur,"[{'word': 'mazkur', 'stem': 'mazkur', 'lemma': 'mazkur', 'pos': 'Undefined'}]"
157,Iqtisodiyot,Economics,qarorga,qaror/ga,qaror,qaror,"[{'word': 'qarorga', 'stem': 'qaror', 'lemma': 'qaror', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
157,Iqtisodiyot,Economics,kartoshkalarda,kartoshka/larda,kartoshka,kartoshka,"[{'word': 'kartoshkalarda', 'stem': 'kartoshka', 'lemma': 'kartoshka', 'pos': 'NOUN', 'id': '11', 'affix': 'larda', 'affixed': 'larda', 'cases': 'Locative', 'plural': True}]"
157,Iqtisodiyot,Economics,aniqlangan,aniqla/ngan,aniqla,aniqla,"[{'word': 'aniqlangan', 'stem': 'aniqla', 'lemma': 'aniqla', 'pos': 'VERB', 'id': '530', 'affix': '(i)ngan', 'affixed': 'ngan'}]"
157,Iqtisodiyot,Economics,pestitsidlar,pestitsid/lar,pestitsid,pestitsid,"[{'word': 'pestitsidlar', 'stem': 'pestitsid', 'lemma': 'pestitsid', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
157,Iqtisodiyot,Economics,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
157,Iqtisodiyot,Economics,boshqa,boshqa/,boshqa,boshqa,"[{'word': 'boshqa', 'stem': 'boshqa', 'lemma': 'boshqa', 'pos': 'ADJ'}]"
157,Iqtisodiyot,Economics,kimyoviy,kimyoviy/,kimyoviy,kimyoviy,"[{'word': 'kimyoviy', 'stem': 'kimyoviy', 'lemma': 'kimyoviy', 'pos': 'Undefined'}]"
157,Iqtisodiyot,Economics,moddalarning,modda/larning,modda,modda,"[{'word': 'moddalarning', 'stem': 'modda', 'lemma': 'modda', 'pos': 'NOUN', 'id': '21', 'affix': 'larning', 'affixed': 'larning', 'cases': 'Genitive', 'plural': True}]"
157,Iqtisodiyot,Economics,xavfli,xavf/li,xavf,xavf,"[{'word': 'xavfli', 'stem': 'xavf', 'lemma': 'xavf', 'pos': 'NOUN', 'id': '711', 'affix': 'li', 'affixed': 'li'}]"
157,Iqtisodiyot,Economics,kontsentratsiyasi,kontsentratsiya/si,kontsentratsiya,kontsentratsiya,"[{'word': 'kontsentratsiyasi', 'stem': 'kontsentratsiya', 'lemma': 'kontsentratsiya', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'si', 'possession': '3'}]"
157,Iqtisodiyot,Economics,topilishi,top/ilishi,top,top,"[{'word': 'topilishi', 'stem': 'top', 'lemma': 'top', 'pos': 'VERB', 'id': '872', 'affix': '(i)lishi', 'affixed': 'ilishi'}]"
157,Iqtisodiyot,Economics,sabab,saba/b,saba,saba,"[{'word': 'sabab', 'stem': 'saba', 'lemma': 'saba', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'b'}]"
157,Iqtisodiyot,Economics,boï¿½ï¿,boï¿½ï¿½,boï¿,boï¿,"[{'word': 'boï¿½ï¿½ï¿½lgan', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '80', 'affix': '"
158,Iqtisodiyot,Economics,avvalroq,avval/roq,avval,avval,"[{'word': 'avvalroq', 'stem': 'avval', 'lemma': 'avval', 'pos': 'ADJ', 'id': '674', 'affix': 'roq', 'affixed': 'roq'}]"
158,Iqtisodiyot,Economics,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½zb,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½z,"[{'word': 'oï¿½ï¿½ï¿½zbekiston', 'stem': 'oï¿½ï¿½ï¿½zbekiston', 'lemma': 'oï¿½ï¿½ï¿½zbekisto"
158,Iqtisodiyot,Economics,oyda,oy/da,oy,oy,"[{'word': 'oyda', 'stem': 'oy', 'lemma': 'oy', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
158,Iqtisodiyot,Economics,qancha,qancha/,qancha,qancha,"[{'word': 'qancha', 'stem': 'qancha', 'lemma': 'qancha', 'pos': 'NOUN'}, {'word': 'qancha', 'stem': 'qan', 'lemma': 'qan', 'pos': 'VERB', 'id': '1587', 'affix': 'cha', 'affixed': 'cha'}]"
158,Iqtisodiyot,Economics,goï¿½ï,goï¿½ï¿,goï¿½ï,goï¿½ï,"[{'word': 'goï¿½ï¿½ï¿½sht', 'stem': 'goï¿½ï¿½ï¿½sht', 'lemma': 'goï¿½ï¿½ï¿½sh"
158,Iqtisodiyot,Economics,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
158,Iqtisodiyot,Economics,kartoshka,kartoshka/,kartoshka,kartoshka,"[{'word': 'kartoshka', 'stem': 'kartoshka', 'lemma': 'kartoshka', 'pos': 'Undefined'}]"
158,Iqtisodiyot,Economics,import,import/,import,import,"[{'word': 'import', 'stem': 'import', 'lemma': 'import', 'pos': 'NOUN'}]"
158,Iqtisodiyot,Economics,qilgani,qil/gani,qil,qil,"[{'word': 'qilgani', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '269', 'affix': 'Gani', 'affixed': 'gani'}]"
158,Iqtisodiyot,Economics,hamda,hamda/,hamda,hamda,"[{'word': 'hamda', 'stem': 'hamda', 'lemma': 'hamda', 'pos': 'CNJ'}]"
158,Iqtisodiyot,Economics,qancha,qancha/,qancha,qancha,"[{'word': 'qancha', 'stem': 'qancha', 'lemma': 'qancha', 'pos': 'NOUN'}, {'word': 'qancha', 'stem': 'qan', 'lemma': 'qan', 'pos': 'VERB', 'id': '1587', 'affix': 'cha', 'affixed': 'cha'}]"
158,Iqtisodiyot,Economics,pomidor,pomidor/,pomidor,pomidor,"[{'word': 'pomidor', 'stem': 'pomidor', 'lemma': 'pomidor', 'pos': 'Undefined'}]"
158,Iqtisodiyot,Economics,eksport,eksport/,eksport,eksport,"[{'word': 'eksport', 'stem': 'eksport', 'lemma': 'eksport', 'pos': 'NOUN'}]"
158,Iqtisodiyot,Economics,qilgani,qil/gani,qil,qil,"[{'word': 'qilgani', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '269', 'affix': 'Gani', 'affixed': 'gani'}]"
158,Iqtisodiyot,Economics,ochiqlanga,ochiqlan/ga,ochiqlan,ochiqlan,"[{'word': 'ochiqlanga', 'stem': 'ochiqlan', 'lemma': 'ochiqlan', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
159,Iqtisodiyot,Economics,oï¿½ï¿½ï¿½zbe,oï¿½ï¿½ï¿½zbek,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½z,"[{'word': 'oï¿½ï¿½ï¿½zbekistonda', 'stem': 'oï¿½ï¿½ï¿½zbekiston', 'lemma': 'oï¿½ï¿½ï¿½zbekiston', 'pos': 'VERB', 'id': '7', 'affix':"
159,Iqtisodiyot,Economics,soni,son/i,son,son,"[{'word': 'soni', 'stem': 'son', 'lemma': 'son', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
159,Iqtisodiyot,Economics,tushirilgan,tush/irilgan,tush,tush,"[{'word': 'tushirilgan', 'stem': 'tush', 'lemma': 'tush', 'pos': 'VERB', 'id': '1456', 'affix': 'Arilgan', 'affixed': 'irilgan', 'verb_voice1': 'Causative'}]"
159,Iqtisodiyot,Economics,banknot,banknot/,banknot,banknot,"[{'word': 'banknot', 'stem': 'banknot', 'lemma': 'banknot', 'pos': 'Undefined'}]"
159,Iqtisodiyot,Economics,muomalaga,muomala/ga,muomala,muomala,"[{'word': 'muomalaga', 'stem': 'muomala', 'lemma': 'muomala', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
159,Iqtisodiyot,Economics,chiqarilgani,chiq/arilgani,chiq,chiq,"[{'word': 'chiqarilgani', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '1463', 'affix': 'Arilgani', 'affixed': 'arilgani', 'verb_voice1': 'Causative'}]"
159,Iqtisodiyot,Economics,aytilmoqda,ayt/ilmoqda,ayt,ayt,"[{'word': 'aytilmoqda', 'stem': 'ayt', 'lemma': 'ayt', 'pos': 'VERB', 'id': '1478', 'affix': '(i)lmoqda', 'affixed': 'ilmoqda'}]"
159,Iqtisodiyot,Economics,video,video/,video,video,"[{'word': 'video', 'stem': 'video', 'lemma': 'video', 'pos': 'Undefined'}]"
160,Iqtisodiyot,Economics,oï¿½ï¿½ï¿½zbe,oï¿½ï¿½ï¿½zbek,oï¿½ï¿½ï¿½z,oï¿½ï¿½ï¿½z,"[{'word': 'oï¿½ï¿½ï¿½zbekistonda', 'stem': 'oï¿½ï¿½ï¿½zbekiston', 'lemma': 'oï¿½ï¿½ï¿½zbekiston', 'pos': 'VERB', 'id': '7', 'affix':"
160,Iqtisodiyot,Economics,soni,son/i,son,son,"[{'word': 'soni', 'stem': 'son', 'lemma': 'son', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
160,Iqtisodiyot,Economics,tushirilgan,tush/irilgan,tush,tush,"[{'word': 'tushirilgan', 'stem': 'tush', 'lemma': 'tush', 'pos': 'VERB', 'id': '1456', 'affix': 'Arilgan', 'affixed': 'irilgan', 'verb_voice1': 'Causative'}]"
160,Iqtisodiyot,Economics,banknot,banknot/,banknot,banknot,"[{'word': 'banknot', 'stem': 'banknot', 'lemma': 'banknot', 'pos': 'Undefined'}]"
160,Iqtisodiyot,Economics,muomalaga,muomala/ga,muomala,muomala,"[{'word': 'muomalaga', 'stem': 'muomala', 'lemma': 'muomala', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
160,Iqtisodiyot,Economics,chiqarilgani,chiq/arilgani,chiq,chiq,"[{'word': 'chiqarilgani', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '1463', 'affix': 'Arilgani', 'affixed': 'arilgani', 'verb_voice1': 'Causative'}]"
160,Iqtisodiyot,Economics,haqida,haqida/,haqida,haqida,"[{'word': 'haqida', 'stem': 'haqida', 'lemma': 'haqida', 'pos': 'ADP'}]"
160,Iqtisodiyot,Economics,xabarlar,xabar/lar,xabar,xabar,"[{'word': 'xabarlar', 'stem': 'xabar', 'lemma': 'xabar', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}, {'word': 'xabarlar', 'stem': 'xabar', 'lemma': 'xabar', 'pos': 'NOUN', 'id': '10', 'affix': 'lar', 'affixed': 'lar', 'plural': True}]"
160,Iqtisodiyot,Economics,tarqaldi,tarqa/ldi,tarqa,tarqa,"[{'word': 'tarqaldi', 'stem': 'tarqa', 'lemma': 'tarqa', 'pos': 'VERB', 'id': '864', 'affix': '(i)ldi', 'affixed': 'ldi', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
161,Iqtisodiyot,Economics,markaziy,markaziy/,markaziy,markaziy,"[{'word': 'markaziy', 'stem': 'markaziy', 'lemma': 'markaziy', 'pos': 'Undefined'}]"
161,Iqtisodiyot,Economics,bank,bank/,bank,bank,"[{'word': 'bank', 'stem': 'bank', 'lemma': 'bank', 'pos': 'Undefined'}]"
161,Iqtisodiyot,Economics,axborot,axborot/,axborot,axborot,"[{'word': 'axborot', 'stem': 'axborot', 'lemma': 'axborot', 'pos': 'Undefined'}]"
161,Iqtisodiyot,Economics,xizmati,xizmat/i,xizmat,xizmat,"[{'word': 'xizmati', 'stem': 'xizmat', 'lemma': 'xizmat', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
161,Iqtisodiyot,Economics,holat,holat/,holat,holat,"[{'word': 'holat', 'stem': 'holat', 'lemma': 'holat', 'pos': 'Undefined'}]"
161,Iqtisodiyot,Economics,yuzasidan,yuza/sidan,yuza,yuza,"[{'word': 'yuzasidan', 'stem': 'yuza', 'lemma': 'yuza', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'sidan', 'possession': '3', 'cases': 'Ablative'}]"
161,Iqtisodiyot,Economics,munosabat,munosabat/,munosabat,munosabat,"[{'word': 'munosabat', 'stem': 'munosabat', 'lemma': 'munosabat', 'pos': 'Undefined'}]"
161,Iqtisodiyot,Economics,bildirdi,bil/dirdi,bil,bil,"[{'word': 'bildirdi', 'stem': 'bil', 'lemma': 'bil', 'pos': 'VERB', 'id': '604', 'affix': '(t)Tirdi', 'affixed': 'dirdi', 'impulsion': 'Message'}]"
162,Iqtisodiyot,Economics,maï¿½ï,maï¿½ï¿,maï¿½ï,maï¿½ï,"[{'word': 'maï¿½ï¿½ï¿½lum', 'stem': 'maï¿½ï¿½ï¿½lum', 'lemma': 'maï¿½ï¿"
162,Iqtisodiyot,Economics,qilinishicha,qilin/ishicha,qilin,qilin,"[{'word': 'qilinishicha', 'stem': 'qilin', 'lemma': 'qilin', 'pos': 'VERB', 'id': '685', 'affix': '(i)shicha', 'affixed': 'ishicha'}]"
162,Iqtisodiyot,Economics,soï¿,soï¿½,soï¿,soï¿,"[{'word': 'soï¿½ï¿½ï¿½m', 'stem': 'soï¿½ï¿½ï¿½m', 'lemma': 'soï¿½ï"
162,Iqtisodiyot,Economics,muomalaga,muomala/ga,muomala,muomala,"[{'word': 'muomalaga', 'stem': 'muomala', 'lemma': 'muomala', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
162,Iqtisodiyot,Economics,kiritilganining,kiritilgan/ining,kiritilgan,kiritilgan,"[{'word': 'kiritilganining', 'stem': 'kiritilgan', 'lemma': 'kiritilgan', 'pos': 'NOUN', 'id': '172', 'affix': '(S)ining', 'affixed': 'ining', 'possession': '3', 'cases': 'Genitive', 'singular': True}]"
162,Iqtisodiyot,Economics,yilligi,yillig/i,yillig,yillig,"[{'word': 'yilligi', 'stem': 'yillig', 'lemma': 'yillig', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
162,Iqtisodiyot,Economics,munosabati,munosabat/i,munosabat,munosabat,"[{'word': 'munosabati', 'stem': 'munosabat', 'lemma': 'munosabat', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
162,Iqtisodiyot,Economics,bilan,bilan/,bilan,bilan,"[{'word': 'bilan', 'stem': 'bilan', 'lemma': 'bilan', 'pos': 'ADP'}]"
162,Iqtisodiyot,Economics,raqami,raqa/mi,raqa,raqa,"[{'word': 'raqami', 'stem': 'raqa', 'lemma': 'raqa', 'pos': 'NOUN', 'id': '22', 'affix': 'mi', 'affixed': 'mi', 'verb_func': 'Participle', 'singular': True, 'question': True}]"
162,Iqtisodiyot,Economics,tushirilgan,tush/irilgan,tush,tush,"[{'word': 'tushirilgan', 'stem': 'tush', 'lemma': 'tush', 'pos': 'VERB', 'id': '1456', 'affix': 'Arilgan', 'affixed': 'irilgan', 'verb_voice1': 'Causative'}]"
162,Iqtisodiyot,Economics,namuna,namuna/,namuna,namuna,"[{'word': 'namuna', 'stem': 'namuna', 'lemma': 'namuna', 'pos': 'Undefined'}]"
162,Iqtisodiyot,Economics,markaziy,markaziy/,markaziy,markaziy,"[{'word': 'markaziy', 'stem': 'markaziy', 'lemma': 'markaziy', 'pos': 'Undefined'}]"
162,Iqtisodiyot,Economics,bank,bank/,bank,bank,"[{'word': 'bank', 'stem': 'bank', 'lemma': 'bank', 'pos': 'Undefined'}]"
162,Iqtisodiyot,Economics,tomonidan,tomon/idan,tomon,tomon,"[{'word': 'tomonidan', 'stem': 'tomon', 'lemma': 'tomon', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'idan', 'possession': '3', 'cases': 'Ablative'}]"
162,Iqtisodiyot,Economics,muomalaga,muomala/ga,muomala,muomala,"[{'word': 'muomalaga', 'stem': 'muomala', 'lemma': 'muomala', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
162,Iqtisodiyot,Economics,chiqarilgan,chiq/arilgan,chiq,chiq,"[{'word': 'chiqarilgan', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '1456', 'affix': 'Arilgan', 'affixed': 'arilgan', 'verb_voice1': 'Causative'}]"
162,Iqtisodiyot,Economics,pul,pul/,pul,pul,"[{'word': 'pul', 'stem': 'pul', 'lemma': 'pul', 'pos': 'Undefined'}]"
162,Iqtisodiyot,Economics,belgisi,belgi/si,belgi,belgi,"[{'word': 'belgisi', 'stem': 'belgi', 'lemma': 'belgi', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'si', 'possession': '3'}]"
162,Iqtisodiyot,Economics,hisoblanmaydi,hisobla/nmaydi,hisobla,hisobla,"[{'word': 'hisoblanmaydi', 'stem': 'hisobla', 'lemma': 'hisobla', 'pos': 'VERB', 'id': '810', 'affix': '(i)nmaydi', 'affixed': 'nmaydi', 'impulsion': 'Message', 'negative': True}]"
163,Iqtisodiyot,Economics,qayd,qayd/,qayd,qayd,"[{'word': 'qayd', 'stem': 'qayd', 'lemma': 'qayd', 'pos': 'Undefined'}]"
163,Iqtisodiyot,Economics,etilishicha,etil/ishicha,etil,etil,"[{'word': 'etilishicha', 'stem': 'etil', 'lemma': 'etil', 'pos': 'VERB', 'id': '685', 'affix': '(i)shicha', 'affixed': 'ishicha'}]"
163,Iqtisodiyot,Economics,yangi,yangi/,yangi,yangi,"[{'word': 'yangi', 'stem': 'yangi', 'lemma': 'yangi', 'pos': 'ADJ'}, {'word': 'yangi', 'stem': 'yang', 'lemma': 'yang', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
163,Iqtisodiyot,Economics,namunalardagi,namuna/lardagi,namuna,namuna,"[{'word': 'namunalardagi', 'stem': 'namuna', 'lemma': 'namuna', 'pos': 'NOUN', 'id': '167', 'affix': 'lardagi', 'affixed': 'lardagi', 'plural': True}]"
163,Iqtisodiyot,Economics,pul,pul/,pul,pul,"[{'word': 'pul', 'stem': 'pul', 'lemma': 'pul', 'pos': 'Undefined'}]"
163,Iqtisodiyot,Economics,belgilari,belgi/lari,belgi,belgi,"[{'word': 'belgilari', 'stem': 'belgi', 'lemma': 'belgi', 'pos': 'NOUN', 'id': '14', 'affix': 'lari', 'affixed': 'lari', 'possession': '3', 'plural': True}]"
163,Iqtisodiyot,Economics,muomalaga,muomala/ga,muomala,muomala,"[{'word': 'muomalaga', 'stem': 'muomala', 'lemma': 'muomala', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
163,Iqtisodiyot,Economics,chiqarilishi,chiqar/ilishi,chiqar,chiqar,"[{'word': 'chiqarilishi', 'stem': 'chiqar', 'lemma': 'chiqar', 'pos': 'VERB', 'id': '872', 'affix': '(i)lishi', 'affixed': 'ilishi'}]"
